game_id,season,week,game_type,team,opponent,points_for,points_against,is_home,plays,pass_plays,rush_plays,dropbacks,sacks_taken,negative_plays,yards,epa_total,explosive_20_10,explosive_25_15,explosive_20_20,explosive_epa2,explosive_20_10_ng,explosive_25_15_ng,explosive_20_20_ng,explosive_epa2_ng,turnovers,turnovers_ng,turnovers_scrimmage,turnovers_scrimmage_ng,def_plays_made,drives,drive_plays_total,drive_seconds_total,franchise,opp_franchise,margin,win,explosive_20_10_diff,explosive_25_15_diff,explosive_20_20_diff,explosive_epa2_diff,explosive_20_10_ng_diff,explosive_25_15_ng_diff,explosive_20_20_ng_diff,explosive_epa2_ng_diff,turnovers_diff,turnovers_ng_diff,turnovers_scrimmage_diff,turnovers_scrimmage_ng_diff,yards_diff
2001_17_ARI_WAS,2001,17,REG,WAS,ARI,20,17,True,77,27,50,29,0,4,342.0,-7.374433700587228,7,1,2,2,7,1,2,2,1.0,1.0,1.0,1.0,4,12,77.0,2407.0,WSH,ARI,3,1.0,4,0,0,1,4,0,0,1,0.0,0.0,0.0,0.0,155.0
2001_17_ARI_WAS,2001,17,REG,ARI,WAS,17,20,False,44,27,17,27,2,3,187.0,-10.21688058639208,3,1,2,1,3,1,2,1,1.0,1.0,1.0,1.0,4,12,51.0,1305.0,ARI,WSH,-3,0.0,-4,0,0,-1,-4,0,0,-1,0.0,0.0,0.0,0.0,-155.0
2001_17_ATL_STL,2001,17,REG,LA,ATL,31,13,True,61,32,29,34,2,4,458.0,7.240364771649535,7,3,5,4,6,2,4,3,3.0,2.0,3.0,2.0,11,13,63.0,2107.0,LAR,ATL,18,1.0,1,-1,1,0,1,-1,0,0,0.0,0.0,0.0,0.0,203.0
2001_17_ATL_STL,2001,17,REG,ATL,LA,13,31,False,56,35,21,38,5,9,255.0,-18.79306299589502,6,4,4,4,5,3,4,3,3.0,2.0,3.0,2.0,6,12,58.0,1493.0,ATL,LAR,-18,0.0,-1,1,-1,0,-1,1,0,0,0.0,0.0,0.0,0.0,-203.0
2001_17_BUF_MIA,2001,17,REG,MIA,BUF,34,7,True,62,19,43,25,3,6,289.0,3.8683206150196696,10,5,2,5,7,2,1,4,0.0,0.0,0.0,0.0,10,12,75.0,2262.0,MIA,BUF,27,1.0,6,2,-1,1,6,1,0,1,-3.0,-1.0,-3.0,-1.0,39.0
2001_17_BUF_MIA,2001,17,REG,BUF,MIA,7,34,False,59,42,17,43,2,8,250.0,-18.404767724336125,4,3,3,4,1,1,1,3,3.0,1.0,3.0,1.0,6,11,59.0,1456.0,BUF,MIA,-27,0.0,-6,-2,1,-1,-6,-1,0,-1,3.0,1.0,3.0,1.0,-39.0
2001_17_CIN_TEN,2001,17,REG,TEN,CIN,21,23,True,58,35,23,36,3,8,329.0,-0.704056270478759,5,5,5,5,5,5,5,5,2.0,2.0,1.0,1.0,7,12,58.0,1730.0,TEN,CIN,-2,0.0,-2,1,-1,-1,-2,1,-1,-1,-1.0,-1.0,-2.0,-2.0,-107.0
2001_17_CIN_TEN,2001,17,REG,CIN,TEN,23,21,False,76,49,27,49,1,5,436.0,2.9968243897050186,7,4,6,6,7,4,6,6,3.0,3.0,3.0,3.0,10,12,79.0,1870.0,CIN,TEN,2,1.0,2,-1,1,1,2,-1,1,1,1.0,1.0,2.0,2.0,107.0
2001_17_CLE_PIT,2001,17,REG,PIT,CLE,28,7,True,62,26,36,27,2,4,376.0,6.227707572921645,11,5,6,5,8,4,4,4,3.0,3.0,3.0,3.0,11,12,62.0,2100.0,PIT,CLE,21,1.0,9,4,5,4,6,3,3,3,0.0,1.0,1.0,2.0,203.0
2001_17_CLE_PIT,2001,17,REG,CLE,PIT,7,28,False,49,30,19,30,4,9,173.0,-13.384328053129138,2,1,1,1,2,1,1,1,3.0,2.0,2.0,1.0,7,13,49.0,1516.0,CLE,PIT,-21,0.0,-9,-4,-5,-4,-6,-3,-3,-3,0.0,-1.0,-1.0,-2.0,-203.0
2001_17_DAL_DET,2001,17,REG,DET,DAL,15,10,True,70,42,28,44,0,6,366.0,-1.8302184027133204,6,4,5,6,5,3,4,5,0.0,0.0,0.0,0.0,1,11,71.0,2010.0,DET,DAL,5,1.0,0,2,0,4,-1,1,-1,3,-1.0,-1.0,-1.0,-1.0,102.0
2001_17_DAL_DET,2001,17,REG,DAL,DET,10,15,False,53,26,27,28,0,0,264.0,-1.2396257868124465,6,2,5,2,6,2,5,2,1.0,1.0,1.0,1.0,4,11,54.0,1590.0,DAL,DET,-5,0.0,0,-2,0,-4,1,-1,1,-3,1.0,1.0,1.0,1.0,-102.0
2001_17_DEN_IND,2001,17,REG,IND,DEN,29,10,True,66,31,35,31,1,6,335.0,-3.36823439288834,6,2,2,3,5,2,2,3,1.0,1.0,1.0,1.0,10,12,71.0,1958.0,IND,DEN,19,1.0,2,2,1,1,1,2,1,1,-3.0,-2.0,-3.0,-2.0,116.0
2001_17_DEN_IND,2001,17,REG,DEN,IND,10,29,False,62,37,25,38,5,6,219.0,-18.964946523729573,4,0,1,2,4,0,1,2,4.0,3.0,4.0,3.0,6,12,64.0,1642.0,DEN,IND,-19,0.0,-2,-2,-1,-1,-1,-2,-1,-1,3.0,2.0,3.0,2.0,-116.0
2001_17_GB_NYG,2001,17,REG,NYG,GB,25,34,True,82,60,22,60,1,3,526.0,7.535286463628444,11,8,8,8,6,5,4,3,3.0,2.0,3.0,2.0,4,13,83.0,1989.0,NYG,GB,-9,0.0,3,2,1,4,0,1,-1,1,2.0,2.0,2.0,2.0,113.0
2001_17_GB_NYG,2001,17,REG,GB,NYG,34,25,False,57,31,26,31,1,3,413.0,13.904123567456592,8,6,7,4,6,4,5,2,1.0,0.0,1.0,0.0,3,13,60.0,1611.0,GB,NYG,9,1.0,-3,-2,-1,-4,0,-1,1,-1,-2.0,-2.0,-2.0,-2.0,-113.0
2001_17_JAX_CHI,2001,17,REG,CHI,JAX,33,13,True,70,30,40,30,1,6,322.0,-2.410089492373106,6,2,3,3,2,0,1,1,1.0,1.0,1.0,1.0,8,12,74.0,2113.0,CHI,JAX,20,1.0,3,0,1,2,0,-2,0,0,-2.0,-1.0,-2.0,-1.0,85.0
2001_17_JAX_CHI,2001,17,REG,JAX,CHI,13,33,False,56,40,16,40,4,5,237.0,-13.171107750346447,3,2,2,1,2,2,1,1,3.0,2.0,3.0,2.0,4,12,57.0,1487.0,JAX,CHI,-20,0.0,-3,0,-1,-2,0,2,0,0,2.0,1.0,2.0,1.0,-85.0
2001_17_KC_SEA,2001,17,REG,SEA,KC,21,18,True,73,40,33,41,1,8,389.0,-0.1862278874459573,8,5,5,6,7,4,5,5,2.0,1.0,2.0,1.0,6,13,74.0,1961.0,SEA,KC,3,1.0,2,3,1,3,2,2,2,4,1.0,0.0,1.0,0.0,79.0
2001_17_KC_SEA,2001,17,REG,KC,SEA,18,21,False,64,36,28,39,3,4,310.0,-2.470836018972277,6,2,4,3,5,2,3,1,1.0,1.0,1.0,1.0,7,13,67.0,1639.0,KC,SEA,-3,0.0,-2,-3,-1,-3,-2,-2,-2,-4,-1.0,0.0,-1.0,0.0,-79.0
2001_17_MIN_BAL,2001,17,REG,BAL,MIN,19,3,True,71,29,42,29,2,5,351.0,-11.774592181611647,10,6,5,2,10,6,5,2,0.0,0.0,0.0,0.0,10,14,76.0,2029.0,BAL,MIN,16,1.0,6,4,4,2,6,4,4,2,-4.0,-3.0,-4.0,-3.0,172.0
2001_17_MIN_BAL,2001,17,REG,MIN,BAL,3,19,False,56,35,21,37,5,6,179.0,-28.262200666867983,4,2,1,0,4,2,1,0,4.0,3.0,4.0,3.0,5,15,60.0,1661.0,MIN,BAL,-16,0.0,-6,-4,-4,-2,-6,-4,-4,-2,4.0,3.0,4.0,3.0,-172.0
2001_17_NE_CAR,2001,17,REG,CAR,NE,6,38,True,65,39,26,39,3,3,322.0,-38.74843833914412,9,6,2,2,8,5,2,1,6.0,2.0,5.0,2.0,8,16,67.0,1599.0,CAR,NE,-32,0.0,6,3,-1,-2,5,2,-1,-2,3.0,0.0,2.0,0.0,24.0
2001_17_NE_CAR,2001,17,REG,NE,CAR,38,6,False,66,30,36,30,1,6,298.0,-6.090555524621916,3,3,3,4,3,3,3,3,3.0,2.0,3.0,2.0,9,15,82.0,2357.0,NE,CAR,32,1.0,-6,-3,1,2,-5,-2,1,2,-3.0,0.0,-2.0,0.0,-24.0
2001_17_NYJ_OAK,2001,17,REG,LV,NYJ,22,24,True,69,39,30,40,1,4,337.0,0.24011630216165436,5,1,3,3,5,1,3,3,0.0,0.0,0.0,0.0,9,13,73.0,2022.0,OAK,NYJ,-2,0.0,-1,-3,-2,-1,-1,-3,-2,-1,-3.0,-3.0,-3.0,-3.0,35.0
2001_17_NYJ_OAK,2001,17,REG,NYJ,LV,24,22,False,54,32,22,33,3,8,302.0,-7.070193834820667,6,4,5,4,6,4,5,4,3.0,3.0,3.0,3.0,3,14,58.0,1662.0,NYJ,OAK,2,1.0,1,3,2,1,1,3,2,1,3.0,3.0,3.0,3.0,-35.0
2001_17_PHI_TB,2001,17,REG,TB,PHI,13,17,True,60,35,25,35,3,7,236.0,-7.4172704134775325,3,1,1,3,3,1,1,3,2.0,2.0,1.0,1.0,7,12,62.0,1962.0,TB,PHI,-4,0.0,-3,-2,-1,0,-3,-2,-1,0,0.0,0.0,-1.0,-1.0,-61.0
2001_17_PHI_TB,2001,17,REG,PHI,TB,17,13,False,53,29,24,30,1,5,297.0,1.073645359092641,6,3,2,3,6,3,2,3,2.0,2.0,2.0,2.0,8,12,57.0,1638.0,PHI,TB,4,1.0,3,2,1,0,3,2,1,0,0.0,0.0,1.0,1.0,61.0
2001_17_SF_NO,2001,17,REG,NO,SF,0,38,True,54,37,17,37,3,10,126.0,-36.212852461088914,2,0,1,2,2,0,1,1,6.0,5.0,6.0,5.0,3,13,54.0,1560.0,NO,SF,-38,0.0,-6,-3,-4,-4,-1,-2,-2,-2,5.0,4.0,5.0,4.0,-281.0
2001_17_SF_NO,2001,17,REG,SF,NO,38,0,False,66,25,41,26,2,7,407.0,12.635425436385944,8,3,5,6,3,2,3,3,1.0,1.0,1.0,1.0,12,13,67.0,2040.0,SF,NO,38,1.0,6,3,4,4,1,2,2,2,-5.0,-4.0,-5.0,-4.0,281.0
2001_18_BAL_MIA,2001,18,POST,MIA,BAL,3,20,True,46,31,15,34,3,2,151.0,-20.145343758429107,2,0,1,0,2,0,1,0,3.0,3.0,3.0,3.0,7,10,47.0,1326.0,MIA,BAL,-17,0.0,-3,-3,0,-2,-2,-2,0,-2,2.0,2.0,3.0,3.0,-196.0
2001_18_BAL_MIA,2001,18,POST,BAL,MIA,20,3,False,69,19,50,19,1,8,347.0,10.211022449150873,5,3,1,2,4,2,1,2,1.0,1.0,0.0,0.0,5,11,72.0,2274.0,BAL,MIA,17,1.0,3,3,0,2,2,2,0,2,-2.0,-2.0,-3.0,-3.0,196.0
2001_18_NYJ_OAK,2001,18,POST,LV,NYJ,38,24,True,62,30,32,31,1,2,504.0,25.59746996137897,9,6,8,5,8,5,7,4,0.0,0.0,0.0,0.0,5,9,64.0,1880.0,OAK,NYJ,14,1.0,-2,4,1,-2,1,4,3,0,-2.0,-2.0,-2.0,-2.0,94.0
2001_18_NYJ_OAK,2001,18,POST,NYJ,LV,24,38,False,64,41,23,42,1,3,410.0,12.144483268185443,11,2,7,7,7,1,4,4,2.0,2.0,2.0,2.0,2,10,67.0,1720.0,NYJ,OAK,-14,0.0,2,-4,-1,2,-1,-4,-3,0,2.0,2.0,2.0,2.0,-94.0
2001_18_SF_GB,2001,18,POST,GB,SF,25,15,True,59,31,28,31,1,7,368.0,9.509432805294846,5,2,2,5,5,2,2,4,1.0,1.0,1.0,1.0,5,11,60.0,1852.0,GB,SF,10,1.0,1,2,0,2,1,2,0,1,-1.0,0.0,0.0,0.0,76.0
2001_18_SF_GB,2001,18,POST,SF,GB,15,25,False,56,35,21,35,2,3,292.0,7.5940376695606755,4,0,2,3,4,0,2,3,2.0,1.0,1.0,1.0,8,10,56.0,1748.0,SF,GB,-10,0.0,-1,-2,0,-2,-1,-2,0,-1,1.0,0.0,0.0,0.0,-76.0
2001_18_TB_PHI,2001,18,POST,PHI,TB,31,9,True,57,28,29,31,3,9,334.0,6.595170514434545,7,4,6,6,7,4,6,6,1.0,1.0,1.0,1.0,10,12,61.0,1885.0,PHI,TB,22,1.0,5,2,5,3,5,2,5,3,-3.0,-1.0,-3.0,-1.0,76.0
2001_18_TB_PHI,2001,18,POST,TB,PHI,9,31,False,61,37,24,37,1,7,258.0,-18.961791470113766,2,2,1,3,2,2,1,3,4.0,2.0,4.0,2.0,11,13,64.0,1777.0,TB,PHI,-22,0.0,-5,-2,-5,-3,-5,-2,-5,-3,3.0,1.0,3.0,1.0,-76.0
2001_19_BAL_PIT,2001,19,POST,PIT,BAL,27,10,True,73,24,49,25,2,13,297.0,-3.4911835611660145,5,2,3,2,5,2,3,2,1.0,1.0,1.0,1.0,7,15,76.0,2445.0,PIT,BAL,17,1.0,3,0,1,0,4,1,2,1,-3.0,-2.0,-3.0,-2.0,147.0
2001_19_BAL_PIT,2001,19,POST,BAL,PIT,10,27,False,51,40,11,40,3,3,150.0,-25.87752332951412,2,2,2,2,1,1,1,1,4.0,3.0,4.0,3.0,11,14,55.0,1250.0,BAL,PIT,-17,0.0,-3,0,-1,0,-4,-1,-2,-1,3.0,2.0,3.0,2.0,-147.0
2001_19_GB_STL,2001,19,POST,LA,GB,45,17,True,54,32,22,33,2,7,292.0,-5.15051568869967,5,3,4,5,4,3,3,4,1.0,1.0,1.0,1.0,16,16,65.0,1829.0,LAR,GB,28,1.0,-2,-2,0,2,-1,-1,0,2,-7.0,-3.0,-7.0,-3.0,-91.0
2001_19_GB_STL,2001,19,POST,GB,LA,17,45,False,68,46,22,47,2,9,383.0,-35.10422756987311,7,5,4,3,5,4,3,2,8.0,4.0,8.0,4.0,8,17,69.0,1942.0,GB,LAR,-28,0.0,2,2,0,-2,1,1,0,-2,7.0,3.0,7.0,3.0,91.0
2001_19_OAK_NE,2001,19,POST,NE,LV,16,13,True,84,54,30,58,2,8,365.0,-7.45671934921481,5,2,4,3,5,2,4,3,1.0,1.0,1.0,1.0,3,14,87.0,2405.0,NE,OAK,3,1.0,2,2,3,0,2,2,3,0,1.0,1.0,1.0,1.0,135.0
2001_19_OAK_NE,2001,19,POST,LV,NE,13,16,False,62,32,30,34,1,6,230.0,-5.590177398561382,3,0,1,3,3,0,1,3,0.0,0.0,0.0,0.0,9,14,64.0,1704.0,OAK,NE,-3,0.0,-2,-2,-3,0,-2,-2,-3,0,-1.0,-1.0,-1.0,-1.0,-135.0
2001_19_PHI_CHI,2001,19,POST,CHI,PHI,19,33,True,47,24,23,24,2,5,184.0,-13.55288190833547,2,2,1,1,2,2,1,1,4.0,2.0,3.0,1.0,6,13,51.0,1515.0,CHI,PHI,-14,0.0,-2,0,-1,-4,-1,0,-1,-3,3.0,1.0,2.0,0.0,-152.0
2001_19_PHI_CHI,2001,19,POST,PHI,CHI,33,19,False,72,41,31,41,2,10,336.0,3.42165834864789,4,2,2,5,3,2,2,4,1.0,1.0,1.0,1.0,8,13,77.0,2167.0,PHI,CHI,14,1.0,2,0,1,4,1,0,1,3,-3.0,-1.0,-2.0,0.0,152.0
2001_20_NE_PIT,2001,20,POST,PIT,NE,17,24,True,67,45,22,47,3,10,306.0,-10.281956188404866,3,1,2,3,3,1,2,3,4.0,4.0,4.0,4.0,5,14,69.0,1745.0,PIT,NE,-7,0.0,0,-1,0,1,1,0,0,1,4.0,4.0,4.0,4.0,47.0
2001_20_NE_PIT,2001,20,POST,NE,PIT,24,17,False,68,43,25,44,4,9,259.0,-7.067592404923716,3,2,2,2,2,1,2,2,0.0,0.0,0.0,0.0,14,14,81.0,2235.0,NE,PIT,7,1.0,0,1,0,-1,-1,0,0,-1,-4.0,-4.0,-4.0,-4.0,-47.0
2001_20_PHI_STL,2001,20,POST,LA,PHI,29,24,True,68,35,33,36,1,5,371.0,9.310524928394571,6,4,5,2,6,4,5,2,0.0,0.0,0.0,0.0,7,11,71.0,2130.0,LAR,PHI,5,1.0,3,2,3,-3,3,2,3,-2,-2.0,-2.0,-2.0,-2.0,115.0
2001_20_PHI_STL,2001,20,POST,PHI,LA,24,29,False,55,33,22,37,3,6,256.0,2.570976628326191,3,2,2,5,3,2,2,4,2.0,2.0,2.0,2.0,5,11,56.0,1470.0,PHI,LAR,-5,0.0,-3,-2,-3,3,-3,-2,-3,2,2.0,2.0,2.0,2.0,-115.0
2001_21_STL_NE,2001,21,POST,NE,LA,20,17,True,54,29,25,30,2,7,267.0,-3.2066084317136694,6,2,3,1,6,2,3,1,0.0,0.0,0.0,0.0,7,12,59.0,1669.0,NE,LAR,3,1.0,-3,-2,-3,-1,-3,-2,-3,-1,-3.0,-3.0,-3.0,-3.0,-160.0
2001_21_STL_NE,2001,21,POST,LA,NE,17,20,False,69,47,22,47,3,6,427.0,-4.0742399191279475,9,4,6,2,9,4,6,2,3.0,3.0,3.0,3.0,6,12,71.0,2010.0,LAR,NE,-3,0.0,3,2,3,1,3,2,3,1,3.0,3.0,3.0,3.0,160.0
2002_01_ARI_WAS,2002,1,REG,WAS,ARI,31,23,True,70,41,29,41,1,1,444.0,13.010421304754823,5,3,3,5,5,3,3,5,1.0,1.0,1.0,1.0,4,13,74.0,2064.0,WSH,ARI,8,1.0,1,1,0,0,1,1,0,0,0.0,1.0,0.0,1.0,187.0
2002_01_ARI_WAS,2002,1,REG,ARI,WAS,23,31,False,57,37,20,39,1,3,257.0,1.138523827140686,4,2,3,5,4,2,3,5,1.0,0.0,1.0,0.0,2,12,61.0,1536.0,ARI,WSH,-8,0.0,-1,-1,0,0,-1,-1,0,0,0.0,-1.0,0.0,-1.0,-187.0
2002_01_ATL_GB,2002,1,REG,GB,ATL,37,34,True,76,38,38,39,2,4,484.0,15.127598449075744,8,3,2,5,8,3,2,5,1.0,1.0,1.0,1.0,5,12,80.0,2330.0,GB,ATL,3,1.0,-3,-3,-2,2,-3,-3,-2,2,0.0,0.0,0.0,0.0,110.0
2002_01_ATL_GB,2002,1,REG,ATL,GB,34,37,False,57,27,30,27,4,5,374.0,18.193348239952897,11,6,4,3,11,6,4,3,1.0,1.0,1.0,1.0,5,10,59.0,1855.0,ATL,GB,-3,0.0,3,3,2,-2,3,3,2,-2,0.0,0.0,0.0,0.0,-110.0
2002_01_BAL_CAR,2002,1,REG,CAR,BAL,10,7,True,55,21,34,21,2,7,269.0,-2.909604923726847,7,3,3,3,7,3,3,3,0.0,0.0,0.0,0.0,7,11,59.0,2031.0,CAR,BAL,3,1.0,1,0,1,-1,1,0,1,-1,-1.0,-1.0,-1.0,-1.0,-21.0
2002_01_BAL_CAR,2002,1,REG,BAL,CAR,7,10,False,54,36,18,36,2,6,290.0,-1.279154984571866,6,3,2,4,6,3,2,4,1.0,1.0,1.0,1.0,6,11,56.0,1569.0,BAL,CAR,-3,0.0,-1,0,-1,1,-1,0,-1,1,1.0,1.0,1.0,1.0,21.0
2002_01_DAL_HOU,2002,1,REG,HOU,DAL,19,10,True,63,28,35,28,6,14,210.0,-21.048712695429213,5,1,2,2,5,1,2,2,1.0,1.0,1.0,1.0,7,16,64.0,2035.0,HOU,DAL,9,1.0,0,-3,-3,0,0,-3,-3,0,-1.0,-1.0,0.0,0.0,-57.0
2002_01_DAL_HOU,2002,1,REG,DAL,HOU,10,19,False,57,33,24,33,3,5,267.0,-10.863581962633143,5,4,5,2,5,4,5,2,2.0,2.0,1.0,1.0,13,15,59.0,1565.0,DAL,HOU,-9,0.0,0,3,3,0,0,3,3,0,1.0,1.0,0.0,0.0,57.0
2002_01_DET_MIA,2002,1,REG,MIA,DET,49,21,True,66,27,39,28,0,2,391.0,22.34387222264195,9,2,4,5,4,0,2,2,0.0,0.0,0.0,0.0,6,12,68.0,2064.0,MIA,DET,28,1.0,7,1,2,1,2,-1,0,0,-2.0,-2.0,-1.0,-1.0,134.0
2002_01_DET_MIA,2002,1,REG,DET,MIA,21,49,False,58,39,19,40,3,4,257.0,-3.5649653513683006,2,1,2,4,2,1,2,2,2.0,2.0,1.0,1.0,2,12,58.0,1536.0,DET,MIA,-28,0.0,-7,-1,-2,-1,-2,1,0,0,2.0,2.0,1.0,1.0,-134.0
2002_01_IND_JAX,2002,1,REG,JAX,IND,25,28,True,69,37,32,39,1,2,345.0,-36.77858677708314,4,0,2,0,3,0,1,0,1.0,1.0,1.0,1.0,6,10,71.0,1953.0,JAX,IND,-3,0.0,0,-2,-2,-5,0,-2,-2,-4,-2.0,0.0,-1.0,0.0,38.0
2002_01_IND_JAX,2002,1,REG,IND,JAX,28,25,False,60,32,28,33,1,5,307.0,6.099827310086239,4,2,4,5,3,2,3,4,3.0,1.0,2.0,1.0,3,11,67.0,1734.0,IND,JAX,3,1.0,0,2,2,5,0,2,2,4,2.0,0.0,1.0,0.0,-38.0
2002_01_KC_CLE,2002,1,REG,CLE,KC,39,40,True,62,41,21,41,1,3,411.0,11.186039954733648,6,4,6,3,6,4,6,3,1.0,1.0,1.0,1.0,4,11,65.0,1784.0,CLE,KC,-1,0.0,-4,-2,-1,-5,-4,-2,-1,-5,0.0,0.0,0.0,0.0,-59.0
2002_01_KC_CLE,2002,1,REG,KC,CLE,40,39,False,60,29,31,29,0,5,470.0,21.973914954839245,10,6,7,8,10,6,7,8,1.0,1.0,1.0,1.0,3,12,61.0,1816.0,KC,CLE,1,1.0,4,2,1,5,4,2,1,5,0.0,0.0,0.0,0.0,59.0
2002_01_MIN_CHI,2002,1,REG,CHI,MIN,27,23,True,60,34,26,34,1,6,368.0,5.6088015774157265,9,4,6,5,9,4,6,5,2.0,2.0,2.0,2.0,9,12,63.0,1709.0,CHI,MIN,4,1.0,-2,1,2,1,-2,1,2,1,-1.0,-1.0,-1.0,-1.0,0.0
2002_01_MIN_CHI,2002,1,REG,MIN,CHI,23,27,False,62,29,33,29,1,9,368.0,9.670282785409789,11,3,4,4,11,3,4,4,3.0,3.0,3.0,3.0,7,12,65.0,1891.0,MIN,CHI,-4,0.0,2,-1,-2,-1,2,-1,-2,-1,1.0,1.0,1.0,1.0,0.0
2002_01_NO_TB,2002,1,REG,TB,NO,20,26,True,77,56,21,58,3,9,333.0,-10.422861306933346,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1.0,8,15,81.0,1889.0,TB,NO,-6,0.0,-4,-1,-2,-4,-4,-1,-2,-4,0.0,0.0,0.0,0.0,-35.0
2002_01_NO_TB,2002,1,REG,NO,TB,26,20,False,78,44,34,46,2,8,368.0,4.078724787970203,6,3,4,6,6,3,4,6,1.0,1.0,1.0,1.0,9,13,80.0,2441.0,NO,TB,6,1.0,4,1,2,4,4,1,2,4,0.0,0.0,0.0,0.0,35.0
2002_01_NYJ_BUF,2002,1,REG,BUF,NYJ,31,37,True,75,43,32,43,4,7,384.0,-0.227608582499224,6,2,2,4,6,2,2,4,3.0,3.0,3.0,3.0,6,12,77.0,2348.0,BUF,NYJ,-6,0.0,0,0,-1,3,0,0,-1,3,2.0,2.0,2.0,2.0,116.0
2002_01_NYJ_BUF,2002,1,REG,NYJ,BUF,37,31,False,48,34,14,35,3,7,268.0,-2.4711969493582604,6,2,3,1,6,2,3,1,1.0,1.0,1.0,1.0,9,13,51.0,1266.0,NYJ,BUF,6,1.0,0,0,1,-3,0,0,1,-3,-2.0,-2.0,-2.0,-2.0,-116.0
2002_01_PHI_TEN,2002,1,REG,TEN,PHI,27,24,True,60,35,25,37,1,5,332.0,5.735129242843533,5,3,3,2,5,3,3,2,4.0,4.0,3.0,3.0,9,13,68.0,2012.0,TEN,PHI,3,1.0,2,2,2,-1,2,2,2,-1,1.0,1.0,0.0,0.0,71.0
2002_01_PHI_TEN,2002,1,REG,PHI,TEN,24,27,False,64,42,22,43,6,7,261.0,-3.2790474977961885,3,1,1,3,3,1,1,3,3.0,3.0,3.0,3.0,9,13,65.0,1752.0,PHI,TEN,-3,0.0,-2,-2,-2,1,-2,-2,-2,1,-1.0,-1.0,0.0,0.0,-71.0
2002_01_PIT_NE,2002,1,REG,NE,PIT,30,14,True,63,45,18,45,2,7,343.0,-1.112283330682775,4,3,4,4,3,2,3,4,1.0,0.0,1.0,0.0,12,13,66.0,1769.0,NE,PIT,16,1.0,-1,1,2,1,0,1,3,3,-4.0,-3.0,-4.0,-3.0,60.0
2002_01_PIT_NE,2002,1,REG,PIT,NE,14,30,False,67,43,24,43,5,8,283.0,-11.595383439504076,5,2,2,3,3,1,0,1,5.0,3.0,5.0,3.0,6,13,68.0,1831.0,PIT,NE,-16,0.0,1,-1,-2,-1,0,-1,-3,-3,4.0,3.0,4.0,3.0,-60.0
2002_01_SD_CIN,2002,1,REG,CIN,LAC,6,34,True,48,35,13,37,4,7,203.0,-11.629986205765364,1,1,1,1,0,0,0,0,1.0,1.0,1.0,1.0,4,9,50.0,1332.0,CIN,LAC,-28,0.0,-11,-7,-4,-3,-8,-5,-4,-2,1.0,1.0,1.0,1.0,-200.0
2002_01_SD_CIN,2002,1,REG,LAC,CIN,34,6,False,63,20,43,22,1,4,403.0,23.957907321177565,12,8,5,4,8,5,4,2,0.0,0.0,0.0,0.0,8,9,67.0,2268.0,LAC,CIN,28,1.0,11,7,4,3,8,5,4,2,-1.0,-1.0,-1.0,-1.0,200.0
2002_01_SEA_OAK,2002,1,REG,LV,SEA,31,17,True,70,30,40,32,2,8,423.0,5.790844169041019,10,5,5,5,7,3,4,4,2.0,0.0,2.0,0.0,4,11,71.0,2091.0,OAK,SEA,14,1.0,10,5,5,2,7,3,4,3,2.0,0.0,2.0,0.0,237.0
2002_01_SEA_OAK,2002,1,REG,SEA,LV,17,31,False,51,35,16,36,3,4,186.0,1.066787966275721,0,0,0,3,0,0,0,1,0.0,0.0,0.0,0.0,8,10,53.0,1509.0,SEA,OAK,-14,0.0,-10,-5,-5,-2,-7,-3,-4,-3,-2.0,0.0,-2.0,0.0,-237.0
2002_01_SF_NYG,2002,1,REG,NYG,SF,13,16,True,70,48,22,48,3,6,353.0,-3.695706833721353,6,2,5,2,6,2,5,2,3.0,3.0,3.0,3.0,3,11,72.0,1948.0,NYG,SF,-3,0.0,0,-3,2,-2,0,-3,2,-2,2.0,2.0,2.0,2.0,74.0
2002_01_SF_NYG,2002,1,REG,SF,NYG,16,13,False,51,26,25,28,0,2,279.0,2.3070053919098,6,5,3,4,6,5,3,4,1.0,1.0,1.0,1.0,9,10,56.0,1652.0,SF,NYG,3,1.0,0,3,-2,2,0,3,-2,2,-2.0,-2.0,-2.0,-2.0,-74.0
2002_01_STL_DEN,2002,1,REG,DEN,LA,23,16,True,56,31,25,31,4,5,292.0,-5.0468615128653065,5,2,2,3,5,2,2,3,2.0,2.0,2.0,2.0,8,11,60.0,1694.0,DEN,LAR,7,1.0,0,-2,-2,0,0,-2,-2,0,0.0,0.0,1.0,1.0,-35.0
2002_01_STL_DEN,2002,1,REG,LA,DEN,16,23,False,57,44,13,44,3,8,327.0,-0.10970616618330853,5,4,4,3,5,4,4,3,2.0,2.0,1.0,1.0,6,11,61.0,1906.0,LAR,DEN,-7,0.0,0,2,2,0,0,2,2,0,0.0,0.0,-1.0,-1.0,35.0
2002_02_ARI_SEA,2002,2,REG,SEA,ARI,13,24,True,76,47,29,47,1,6,426.0,-12.504871515399948,5,3,4,4,5,3,4,4,1.0,1.0,1.0,1.0,3,12,79.0,1860.0,SEA,ARI,-11,0.0,-2,-2,1,-1,-2,-2,1,-1,0.0,0.0,0.0,0.0,79.0
